Text,CaptionType,DocumentId,PageNumber,Popularity,Score
14. Test Methods,Heading,VCKPZFAAAAAAAAAA,729,0,0.693147180559945
12. Grain Size Requirement,Heading,VCKPZFAAAAAAAAAA,421,0,0.693147180559945
S2. Transverse Tension Tests,Heading,VCKPZFAAAAAAAAAA,716,0,0.693147180559945
13. Mechanical Tests and Grain Size Determinations Required,Heading,VCKPZFAAAAAAAAAA,421,0,0.693147180559945
TABLE 2 Heat Treatment Requirements,TableCap,VCKPZFAAAAAAAAAA,421,0,0.693147180559945
S4. Etching Tests,Heading,VCKPZFAAAAAAAAAA,716,0,0.693147180559945
S5. Photomicrographs,Heading,VCKPZFAAAAAAAAAA,716,0,0.693147180559945
S6. Ultrasonic Test,Heading,VCKPZFAAAAAAAAAA,716,0,0.693147180559945
S7. Hot Ductility Test for Indicating Weldability,Heading,VCKPZFAAAAAAAAAA,716,0,0.693147180559945
S8. Retests,Heading,VCKPZFAAAAAAAAAA,717,0,0.693147180559945
S9. Stabilization Heat Treatment,Heading,VCKPZFAAAAAAAAAA,717,0,0.693147180559945
S10.,Heading,VCKPZFAAAAAAAAAA,717,0,0.693147180559945
Intergranular Corrosion Test,Heading,VCKPZFAAAAAAAAAA,717,0,0.693147180559945
INTENTIONALLY LEFT BLANK,Title,VCKPZFAAAAAAAAAA,718,0,0.693147180559945
7. Mechanical Requirements,Heading,VCKPZFAAAAAAAAAA,427,0,0.693147180559945
6. Chemical Composition,Heading,VCKPZFAAAAAAAAAA,427,0,0.693147180559945
"the option of the manufacturer. If furnished in the normalized and tempered condition, the minimum tempering temperature shall be 1200 °F [650 °C], except T22 shall be tempered at",Title,VCKPZFAAAAAAAAAA,427,0,0.693147180559945
5.3 Heat Treatment,Heading,VCKPZFAAAAAAAAAA,426,0,0.693147180559945
5. Materials and Manufacture,Heading,VCKPZFAAAAAAAAAA,426,0,0.693147180559945
4. General Requirements,Heading,VCKPZFAAAAAAAAAA,426,0,0.693147180559945
3. Ordering Information,Heading,VCKPZFAAAAAAAAAA,426,0,0.693147180559945
2. Referenced Documents,Heading,VCKPZFAAAAAAAAAA,426,0,0.693147180559945
1. Scope,Heading,VCKPZFAAAAAAAAAA,426,0,0.693147180559945
Standard Specification for Electric-Resistance-Welded Ferritic Alloy-Steel Boiler and Superheater Tubes,Title,VCKPZFAAAAAAAAAA,426,0,0.693147180559945
SPECIFICATION FOR ELECTRIC-RESISTANCE-WELDED FERRITIC ALLOY-STEEL BOILER AND SUPERHEATER TUBES,Title,VCKPZFAAAAAAAAAA,425,0,0.693147180559945
S9. Additional Testing of Welded Tubing per ASME Re- quest (see Note S9.1),Heading,VCKPZFAAAAAAAAAA,424,0,0.693147180559945
S8. Special Applications,Heading,VCKPZFAAAAAAAAAA,424,0,0.693147180559945
equal longitudinal intervals along the section lengths. Make these measurements with a sharp pointed micrometer accurate to at least 0.001 in. The micrometer must be suitable for measuring the small features in the surface after testing.,Title,VCKPZFAAAAAAAAAA,424,0,0.693147180559945
TABLE 3 Number of Tubes in a Lot Heat Treated by the Continuous Process,TableCap,VCKPZFAAAAAAAAAA,421,0,0.693147180559945
25.1 Temperature:,Heading,VCKPZFAAAAAAAAAA,649,0,0.693147180559945
TABLE A6.2 ANNEALED AUSTENITIC STAINLESS STEELS — MATERIAL CONSTANT a p 0.127. MULTIPLICATION FACTORS FOR CONVERTING PERCENT ELONGATION FROM 1⁄2 IN. DIAMETER BY 2 IN. GAGE LENGTH STANDARD TENSION TEST SPECIMEN TO STANDARD 1  ⁄2 BY 2 IN. AND 11⁄2 BY 8 IN. FLAT SPECIMENS,TableCap,VCKPZFAAAAAAAAAA,695,0,0.693147180559945
DIAMETER BY 2 IN. GAGE LENGTH STANDARD,Title,VCKPZFAAAAAAAAAA,695,0,0.693147180559945
4. Ordering Information,Heading,VCKPZFAAAAAAAAAA,458,0,0.693147180559945
3. Terminology,Heading,VCKPZFAAAAAAAAAA,458,0,0.693147180559945
2. Referenced Documents,Heading,VCKPZFAAAAAAAAAA,458,0,0.693147180559945
1. Scope,Heading,VCKPZFAAAAAAAAAA,458,0,0.693147180559945
Standard Specification for Seamless and Welded Ferritic and Martensitic Stainless Steel Tubing for General Service,Title,VCKPZFAAAAAAAAAA,458,0,0.693147180559945
SPECIFICATION FOR SEAMLESS AND WELDED FERRITIC AND MARTENSITIC STAINLESS STEEL TUBING FOR GENERAL SERVICE,Title,VCKPZFAAAAAAAAAA,457,0,0.693147180559945
INTENTIONALLY LEFT BLANK,Title,VCKPZFAAAAAAAAAA,456,0,0.693147180559945
A2.2.3 Transverse Strip Test Specimens:,Heading,VCKPZFAAAAAAAAAA,673,0,0.693147180559945
A2.2.4 Round Test Specimens:,Heading,VCKPZFAAAAAAAAAA,673,0,0.693147180559945
"A2.3 Determination of Transverse Yield Strength, Hydraulic Ring-Expansion Method",Heading,VCKPZFAAAAAAAAAA,673,0,0.693147180559945
A2.4 Hardness Tests,Heading,VCKPZFAAAAAAAAAA,674,0,0.693147180559945
A2.5 Manipulating Tests,Heading,VCKPZFAAAAAAAAAA,674,0,0.693147180559945
SA-47/SA-47M  ASME BPVC.II.A-2017,TableCap,VCKPZFAAAAAAAAAA,190,0,0.693147180559945
line with an instrument capable of measuring changes in,Title,VCKPZFAAAAAAAAAA,676,0,0.693147180559945
A3.2.1.7 Tension Testing of Bolts Machined to Round Test Specimens:,Heading,VCKPZFAAAAAAAAAA,676,0,0.693147180559945
FIG. 1 TENSION TEST SPECIMEN,Title,VCKPZFAAAAAAAAAA,190,0,0.693147180559945
71/2 in. (195 mm) 21/2 in. (65 mm) 21/2 in. (65 mm)  21/2 in. (65 mm) 3  /4 in. (20 mm),FigureCap,VCKPZFAAAAAAAAAA,190,0,0.693147180559945
FIG. 2 ALTERNATIVE UNMACHINED TENSION TEST SPECIMEN 53/4 in. (146 mm) 31/2 in. (90 mm) 21/8 in. (56 mm) (28 mm) 11/8 in.,FigureCap,VCKPZFAAAAAAAAAA,190,0,0.693147180559945
FIG. 3 MACHINED TENSION TEST SPECIMEN,Title,VCKPZFAAAAAAAAAA,191,0,0.693147180559945
"Minimum radius recommended 3/8 in. (10 mm), but not less than 1/8 in. (3 mm) permitted.",FigureCap,VCKPZFAAAAAAAAAA,191,0,0.693147180559945
SUPPLEMENTARY REQUIREMENTS,Title,VCKPZFAAAAAAAAAA,192,0,0.693147180559945
A4.4 Elongation,Heading,VCKPZFAAAAAAAAAA,678,0,0.693147180559945
A4.5 Reduction of Area,Heading,VCKPZFAAAAAAAAAA,678,0,0.693147180559945
5. General Requirements,Heading,VCKPZFAAAAAAAAAA,461,0,0.693147180559945
A4.6 Rockwell Hardness Test,Heading,VCKPZFAAAAAAAAAA,678,0,0.693147180559945
6. Manufacture,Heading,VCKPZFAAAAAAAAAA,461,0,0.693147180559945
8. Chemical Composition,Heading,VCKPZFAAAAAAAAAA,461,0,0.693147180559945
25.4.2 Fracture Appearance:,Heading,VCKPZFAAAAAAAAAA,649,0,0.693147180559945
FIG. 2 LOCATION OF LONGITUDINAL TENSION TEST SPECIMENS IN RINGS CUT FROM TUBULAR PRODUCTS,Title,VCKPZFAAAAAAAAAA,652,0,0.693147180559945
Tangential test  Prolongation Radial test Longitudinal test,FigureCap,VCKPZFAAAAAAAAAA,652,0,0.693147180559945
FIG. 3 RECTANGULAR TENSION TEST SPECIMENS,Title,VCKPZFAAAAAAAAAA,653,0,0.693147180559945
FIG. 4 STANDARD 0.500 IN. (12.5 MM) ROUND TENSION TEST SPECIMEN WITH 2 IN. (50 MM) GAGE LENGTH AND EXAMPLES OF SMALL-SIZE SPECIMENS PROPORTIONAL TO THE STANDARD SPECIMENS,Title,VCKPZFAAAAAAAAAA,654,0,0.693147180559945
FIG. 6 STANDARD TENSION TEST SPECIMENS FOR CAST IRON,Title,VCKPZFAAAAAAAAAA,656,0,0.693147180559945
FIG. 7 STRESS-STRAIN DIAGRAM SHOWING YIELD POINT CORRESPONDING WITH TOP OF KNEE,FigureCap,VCKPZFAAAAAAAAAA,656,0,0.693147180559945
FIG. 8 STRESS-STRAIN DIAGRAM SHOWING YIELD POINT OR YIELD STRENGTH BY EXTENSION UNDER LOAD METHOD,FigureCap,VCKPZFAAAAAAAAAA,656,0,0.693147180559945
FIG. 9 STRESS-STRAIN DIAGRAM FOR DETERMINATION OF YIELD STRENGTH BY THE OFFSET METHOD,Title,VCKPZFAAAAAAAAAA,657,0,0.693147180559945
FIG. 10 CHARPY (SIMPLE-BEAM) IMPACT TEST,FigureCap,VCKPZFAAAAAAAAAA,657,0,0.693147180559945
FIG. 11 CHARPY (SIMPLE-BEAM) IMPACT TEST SPECIMENS,Title,VCKPZFAAAAAAAAAA,658,0,0.693147180559945
FIG. 12 TUBULAR IMPACT SPECIMEN CONTAINING ORIGINAL OD SURFACE,FigureCap,VCKPZFAAAAAAAAAA,658,0,0.693147180559945
FIG. 13 DETERMINATION OF PERCENT SHEAR FRACTURE,FigureCap,VCKPZFAAAAAAAAAA,658,0,0.693147180559945
FIG. 16 LATERAL EXPANSION GAGE FOR CHARPY IMPACT SPECIMENS,Title,VCKPZFAAAAAAAAAA,660,0,0.693147180559945
TABLE 1 MULTIPLYING FACTORS TO BE USED FOR VARIOUS DIAMETERS OF ROUND TEST SPECIMENS,Title,VCKPZFAAAAAAAAAA,662,0,0.693147180559945
TABLE 3 APPROXIMATE HARDNESS CONVERSION NUMBERS FOR NONAUSTENITIC STEELS (A) (ROCKWELL B TO OTHER HARDNESS NUMBERS) (CONT’D),Title,VCKPZFAAAAAAAAAA,665,0,0.693147180559945
INTENTIONALLY LEFT BLANK,Title,VCKPZFAAAAAAAAAA,464,0,0.693147180559945
TABLE 5 APPROXIMATE HARDNESS CONVERSION NUMBERS FOR AUSTENITIC STEELS (ROCKWELL B TO OTHER HARDNESS NUMBERS),Title,VCKPZFAAAAAAAAAA,667,0,0.693147180559945
TABLE 3 Tensile Requirements,TableCap,VCKPZFAAAAAAAAAA,461,0,0.693147180559945
TABLE 2 Number of Tubes in a Lot Heat Treated by the Continuous Process,TableCap,VCKPZFAAAAAAAAAA,461,0,0.693147180559945
11. Hardness Requirements,Heading,VCKPZFAAAAAAAAAA,461,0,0.693147180559945
10. Tensile Requirements,Heading,VCKPZFAAAAAAAAAA,461,0,0.693147180559945
9. Product Analysis,Heading,VCKPZFAAAAAAAAAA,461,0,0.693147180559945
7. Heat Treatment,Heading,VCKPZFAAAAAAAAAA,461,0,0.693147180559945
TENSION TEST SPECIMEN TO STANDARD 1⁄2 BY 2 IN. AND 11⁄2 BY 8 IN. FLAT SPECIMENS,Title,VCKPZFAAAAAAAAAA,695,0,0.693147180559945
A4.7 Wrap Test,Heading,VCKPZFAAAAAAAAAA,678,0,0.693147180559945
A5. NOTES ON SIGNIFICANCE OF NOTCHED- BAR IMPACT TESTING,Heading,VCKPZFAAAAAAAAAA,678,0,0.693147180559945
"FIG. A2.7 ROLLER CHAIN TYPE EXTENSOMETER, UNCLAMPED",FigureCap,VCKPZFAAAAAAAAAA,687,0,0.693147180559945
"FIG. A2.8 ROLLER CHAIN TYPE EXTENSOMETER, CLAMPED FIG.",FigureCap,VCKPZFAAAAAAAAAA,687,0,0.693147180559945
FIG. 2 Standard Rectangular Tension Test Specimen with 8-in. Gage Length,FigureCap,VCKPZFAAAAAAAAAA,440,0,0.693147180559945
FIG. A2.12 TAPERED MANDRELS FOR FLARING TEST,Title,VCKPZFAAAAAAAAAA,689,0,0.693147180559945
Slope 1 in 10 60 deg included angle,FigureCap,VCKPZFAAAAAAAAAA,689,0,0.693147180559945
FIG. A2.13 TRANSVERSE FACE- AND R00T-BEND TEST SPECIMENS,FigureCap,VCKPZFAAAAAAAAAA,689,0,0.693147180559945
13. Retests,Heading,VCKPZFAAAAAAAAAA,69,0,0.693147180559945
14. Test Reports,Heading,VCKPZFAAAAAAAAAA,69,0,0.693147180559945
FIG. A2.14 SIDE-BEND SPECIMEN FOR FERROUS MATERIALS,Title,VCKPZFAAAAAAAAAA,690,0,0.693147180559945
FIG. A2.15 GUIDED-BEND TEST JIG GENERAL NOTE: Metric equivalent 1 in. = 25.4 mm. 3/ in. 4 3/ in.,FigureCap,VCKPZFAAAAAAAAAA,690,0,0.693147180559945
Metric Equivalents,TableCap,VCKPZFAAAAAAAAAA,440,0,0.693147180559945
FIG. 1 Test Specimen and Method of Making Shear Test of Clad Plate,TableCap,VCKPZFAAAAAAAAAA,440,0,0.693147180559945
10. Product Analysis,Heading,VCKPZFAAAAAAAAAA,440,0,0.693147180559945
9. Test Specimens,Heading,VCKPZFAAAAAAAAAA,440,0,0.693147180559945
8. Number of Tests and Retests,Heading,VCKPZFAAAAAAAAAA,440,0,0.693147180559945
"cladding thickness for shear testing shall be 0.075 in. (1.9 mm), exclusive as ordered. Testing for shear strength for clad plates",Title,VCKPZFAAAAAAAAAA,440,0,0.693147180559945
S2.  Test Lugs,Heading,VCKPZFAAAAAAAAAA,192,0,0.693147180559945
TABLE A1.1 PRACTICES FOR SELECTING TENSION TEST SPECIMENS FOR STEEL BAR PRODUCTS,Title,VCKPZFAAAAAAAAAA,693,0,0.693147180559945
Other Bar-Size Sections,Heading,VCKPZFAAAAAAAAAA,693,0,0.693147180559945
TABLE A1.2 RECOMMENDED PRACTICE FOR SELECTING BEND TEST SPECIMENS FOR STEEL BAR PRODUCTS,Title,VCKPZFAAAAAAAAAA,694,0,0.693147180559945
TABLE A2.1 WALL THICKNESS LIMITATIONS OF SUPERFICIAL HARDNESS TEST ON ANNEALED OR DUCTILE,TableCap,VCKPZFAAAAAAAAAA,694,0,0.693147180559945
TABLE A5.1 EFFECT OF VARYING NOTCH DIMENSIONS ON STANDARD SPECIMENS TABLE A2.2 WALL THICKNESS LIMITATIONS OF SUPERFICIAL HARDNESS TEST ON COLD WORKED OR HEAT TREATED MATERIAL FOR STEEL TUBULAR PRODUCTS (A) (“N” Scale (Diamond Penetrator)),TableCap,VCKPZFAAAAAAAAAA,694,0,0.693147180559945
TABLE A6.1 CARBON AND ALLOY STEELS — MATERIAL CONSTANT a p 0.4. MULTIPLICATION FACTORS FOR CONVERTING PERCENT ELONGATION FROM 1⁄2 IN.,TableCap,VCKPZFAAAAAAAAAA,695,0,0.693147180559945
FIG. A2.5 TRANSVERSE TENSION TEST SPECIMEN MACHINED FROM RING CUT FROM TUBULAR PRODUCTS,FigureCap,VCKPZFAAAAAAAAAA,687,0,0.693147180559945
A4.8 Coiling Test,Heading,VCKPZFAAAAAAAAAA,678,0,0.693147180559945
FIG. A2.4 LOCATION OF TRANSVERSE TENSION TEST SPECIMENS IN RING CUT FROM TUBULAR PRODUCTS,Title,VCKPZFAAAAAAAAAA,687,0,0.693147180559945
A10.5.3 Heat-Cycle Simulation:,Heading,VCKPZFAAAAAAAAAA,684,0,0.693147180559945
A5.1 Notch Behavior,Heading,VCKPZFAAAAAAAAAA,678,0,0.693147180559945
S1.,Heading,VCKPZFAAAAAAAAAA,192,0,0.693147180559945
Special Conditions,Heading,VCKPZFAAAAAAAAAA,192,0,0.693147180559945
INTENTIONALLY LEFT BLANK,Title,VCKPZFAAAAAAAAAA,450,0,0.693147180559945
S2. Product Analysis,Heading,VCKPZFAAAAAAAAAA,449,0,0.693147180559945
SUPPLEMENTARY REQUIREMENTS,Title,VCKPZFAAAAAAAAAA,449,0,0.693147180559945
A5.5 Velocity of Straining,Heading,VCKPZFAAAAAAAAAA,680,0,0.693147180559945
A5.6 Correlation with Service,Heading,VCKPZFAAAAAAAAAA,680,0,0.693147180559945
A6. PROCEDURE FOR CONVERTING PERCENTAGE ELONGATION OF A STANDARD ROUND TENSION TEST SPECIMEN TO EQUIVALENT PERCENTAGE ELONGATION OF A STANDARD FLAT SPECIMEN,Heading,VCKPZFAAAAAAAAAA,680,0,0.693147180559945
A6.1 Scope,Heading,VCKPZFAAAAAAAAAA,680,0,0.693147180559945
A6.2 Basic Equation,Heading,VCKPZFAAAAAAAAAA,680,0,0.693147180559945
A6.3 Application,Heading,VCKPZFAAAAAAAAAA,680,0,0.693147180559945
A7.4 Specimen Preparation,Heading,VCKPZFAAAAAAAAAA,682,0,0.693147180559945
A7.5 Procedure,Heading,VCKPZFAAAAAAAAAA,682,0,0.693147180559945
A8. ROUNDING OF TEST DATA A8.1 Rounding,Heading,VCKPZFAAAAAAAAAA,682,0,0.693147180559945
A9. METHODS FOR TESTING STEEL REINFORCING BARS,Heading,VCKPZFAAAAAAAAAA,682,0,0.693147180559945
A9.1 Scope,Heading,VCKPZFAAAAAAAAAA,682,0,0.693147180559945
A9.2 Test Specimens,Heading,VCKPZFAAAAAAAAAA,682,0,0.693147180559945
A9.3 Tension Testing,Heading,VCKPZFAAAAAAAAAA,682,0,0.693147180559945
FIG. 2 Standard Rectangular Test Specimens with 8-in. Gage Length,FigureCap,VCKPZFAAAAAAAAAA,446,0,0.693147180559945
FIG. 1 Test Specimen and Method of Making Shear Test of Clad,FigureCap,VCKPZFAAAAAAAAAA,446,0,0.693147180559945
9. Test Specimens,Heading,VCKPZFAAAAAAAAAA,446,0,0.693147180559945
8. Number of Tests and Retests,Heading,VCKPZFAAAAAAAAAA,446,0,0.693147180559945
FIG. A2.3 DIMENSIONS AND TOLERANCES FOR LONGITUDINAL STRIP TENSION TEST SPECIMENS FOR TUBULAR PRODUCTS,Title,VCKPZFAAAAAAAAAA,686,0,0.693147180559945
TABLE A1.24 Permitted Variations in Straightness for W and HP Shapes,TableCap,VCKPZFAAAAAAAAAA,99,0,0.693147180559945
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,29,500,6.21860011969173
4. GENERAL REQUIREMENTS,Heading,WCHYAFAAAAAAAAAA,29,500,6.21860011969173
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,30,322.8070175,5.78323121365757
TABLE I. Recommended minimum character height.,TableCap,WCHYAFAAAAAAAAAA,30,322.8070175,5.78323121365757
"4.4 Identification plates, identification tags, and identification bands. Metal and stiff",Heading,WCHYAFAAAAAAAAAA,30,322.8070175,5.78323121365757
4.11 IUID designated items. Moved to 5.1.1.2.,Heading,WCHYAFAAAAAAAAAA,30,322.8070175,5.78323121365757
"6. Comments, suggestions, or questions on this document should be addressed to",Heading,WCHYAFAAAAAAAAAA,2,205.2631579,5.33398928005802
FOREWORD,Heading,WCHYAFAAAAAAAAAA,2,205.2631579,5.33398928005802
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,2,205.2631579,5.33398928005802
DEPARTMENT OF DEFENSE STANDARD PRACTICE IDENTIFICATION MARKING OF,Title,WCHYAFAAAAAAAAAA,1,298.245614,5.28527287221518
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,31,182.4561404,5.21741171381115
5. DETAILED REQUIREMENTS,Heading,WCHYAFAAAAAAAAAA,31,182.4561404,5.21741171381115
"5.3.4 Marking items acquired from, but not manufactured by, the design activity.",Heading,WCHYAFAAAAAAAAAA,39,171.9298246,5.15865191096788
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,39,171.9298246,5.15865191096788
5.3.5 Subassemblies and assemblies that do not require identification plates.,Heading,WCHYAFAAAAAAAAAA,39,171.9298246,5.15865191096788
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,3,160.5263158,5.09083993204299
SUMMARY OF CHANGE 1 MODIFICATIONS,Heading,WCHYAFAAAAAAAAAA,3,160.5263158,5.09083993204299
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,32,160.5263158,5.09083993204299
5.1.1.2 Item unique identification (IUID) information. Items designated for application,Heading,WCHYAFAAAAAAAAAA,32,160.5263158,5.09083993204299
"5.1.1.3 Unit, group, and set additional information. Units, groups, or sets shall be",Heading,WCHYAFAAAAAAAAAA,32,160.5263158,5.09083993204299
MIL-STD-130N w/Change 1 CONTENTS,Title,WCHYAFAAAAAAAAAA,6,139.4736842,4.95211372240219
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,44,120.1754386,4.80545803308225
TABLE II. Marking methods. (This table is a guide. These suggested methods may not meet the needs of your application.),TableCap,WCHYAFAAAAAAAAAA,44,120.1754386,4.80545803308225
5.3.1 Part mark when the source manufacturer is the design activity. The,Heading,WCHYAFAAAAAAAAAA,38,116.6666667,4.77631844246482
5.3 Free text marking protocol for item identification. The free text marking protocol,Heading,WCHYAFAAAAAAAAAA,38,116.6666667,4.77631844246482
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,38,116.6666667,4.77631844246482
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,10,113.1578947,4.7463041840555
1. SCOPE,Heading,WCHYAFAAAAAAAAAA,10,113.1578947,4.7463041840555
DEPARTMENT OF DEFENSE SPECIFICATIONS,Heading,WCHYAFAAAAAAAAAA,10,113.1578947,4.7463041840555
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,11,108.7719298,4.70747340106166
2. APPLICABLE DOCUMENTS,Heading,WCHYAFAAAAAAAAAA,11,108.7719298,4.70747340106166
DEPARTMENT OF DEFENSE SPECIFICATIONS,Heading,WCHYAFAAAAAAAAAA,11,108.7719298,4.70747340106166
2.2 Government documents.,Heading,WCHYAFAAAAAAAAAA,11,108.7719298,4.70747340106166
FEDERAL SPECIFICATIONS,Heading,WCHYAFAAAAAAAAAA,11,108.7719298,4.70747340106166
b. Material types and finishes (80% common to most of Industry).,FigureCap,WCHYAFAAAAAAAAAA,45,105.2631579,4.6752852346653
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,45,105.2631579,4.6752852346653
c. Environmental criteria (80% common to most of Industry or use worst case).,FigureCap,WCHYAFAAAAAAAAAA,45,105.2631579,4.6752852346653
3. NASA-STD-6002 also provides an overview of DPM methods and practices.,FigureCap,WCHYAFAAAAAAAAAA,45,105.2631579,4.6752852346653
"a. IUID marking methods (dot peen, laser/chemical etch, direct ink, label, etc.).",FigureCap,WCHYAFAAAAAAAAAA,45,105.2631579,4.6752852346653
"4. For HRI, 1D, and 2D, Y (recommended) and N (not recommended) denotes protocol implementation consideration.",FigureCap,WCHYAFAAAAAAAAAA,45,105.2631579,4.6752852346653
TABLE II. Marking methods - Continued. (This table is a guide. These suggested methods may not meet the needs of your application.),TableCap,WCHYAFAAAAAAAAAA,45,105.2631579,4.6752852346653
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,46,90.35087719,4.52559520513831
TABLE III. Consideration criteria in selection of marking methods. (This table is a guide. These suggested methods may not meet the needs of your application.),TableCap,WCHYAFAAAAAAAAAA,46,90.35087719,4.52559520513831
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,40,81.57894737,4.42579166265953
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,33,81.57894737,4.42579166265953
5.2.7.2 Data Matrix symbol quality.,Heading,WCHYAFAAAAAAAAAA,37,80.70175439,4.41524081571032
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,4,80.70175439,4.41524081571032
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,37,80.70175439,4.41524081571032
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,34,71.92982456,4.3031163265106
5.2.1.3 Part or identifying number (PIN – see 3.2) or unique lot / batch number.,Heading,WCHYAFAAAAAAAAAA,34,71.92982456,4.3031163265106
5.2.1.2 Serial number (see 3.2).,Heading,WCHYAFAAAAAAAAAA,34,71.92982456,4.3031163265106
5.2.3 Data carriers.,Heading,WCHYAFAAAAAAAAAA,36,64.9122807,4.20338251829959
5.2.2.5 National Aeronautics and Space Administration (NASA). NASA aerospace,Heading,WCHYAFAAAAAAAAAA,36,64.9122807,4.20338251829959
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,36,64.9122807,4.20338251829959
5.2.1.4 DoD recognized IUID equivalent.---------------------------------------------------26 5.2.1.5 Assignment of IUID to legacy items. -----------------------------------------------26 5.2.2 Machine-readable information (MRI) marking protocols. --------------------------26 5.2.2.1 Airlines for America (A4A). ---------------------------------------------------------26 5.2.2.2 Automotive Industry Action Group (AIAG). --------------------------------------26 5.2.2.3 Consumer Electronics Association (CEA). ----------------------------------------26 5.2.2.4 GS1 System. ----------------------------------------------------------------------------27 5.2.2.5 National Aeronautics and Space Administration (NASA). ----------------------27 5.2.2.6 Other. ------------------------------------------------------------------------------------27 5.2.3 Data carriers. -------------------------------------------------------------------------------27 5.2.3.1 Linear bar code symbol. --------------------------------------------------------------27 5.2.3.2 Two-dimensional symbol. ------------------------------------------------------------27 5.2.4 Data Matrix symbol syntax. -------------------------------------------------------------27 5.2.5 Semantics. ----------------------------------------------------------------------------------27 5.2.6 Data area titles. ----------------------------------------------------------------------------28 5.2.7 MRI marking quality. ---------------------------------------------------------------------28 5.2.7.1 Linear bar code quality. ---------------------------------------------------------------28 5.2.7.2 Data Matrix symbol quality.----------------------------------------------------------28 5.2.7.2.1 Acceptance criteria. ------------------------------------------------------------------28 5.2.7.2.2 Calibration. ----------------------------------------------------------------------------29 5.2.7.2.3 Curved surfaces. ----------------------------------------------------------------------29 5.2.7.2.4 Very small parts. ----------------------------------------------------------------------29 5.2.7.2.5 Other quality methodologies. -------------------------------------------------------29 5.2.8 Obliteration of direct marked Data Matrix symbol. ----------------------------------29,FigureCap,WCHYAFAAAAAAAAAA,7,62.28070175,4.16325945789124
MIL-STD-130N w/Change 1 CONTENTS,Title,WCHYAFAAAAAAAAAA,7,62.28070175,4.16325945789124
5.3 Free text marking protocol for item identification. ----------------------------------------29,FigureCap,WCHYAFAAAAAAAAAA,7,62.28070175,4.16325945789124
DEPARTMENT OF DEFENSE HANDBOOKS,Heading,WCHYAFAAAAAAAAAA,12,61.40350877,4.14951920328719
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,12,61.40350877,4.14951920328719
"2.2.2 Other Government documents, drawings, and publications. The following other",Heading,WCHYAFAAAAAAAAAA,12,61.40350877,4.14951920328719
5.2.1.4 DoD recognized IUID equivalent. Applicable DoD recognized IUID equivalents,Heading,WCHYAFAAAAAAAAAA,35,59.64912281,4.12145900096087
5.2.2.2 Automotive Industry Action Group (AIAG). Manufacturers that implement the,Heading,WCHYAFAAAAAAAAAA,35,59.64912281,4.12145900096087
5.2.2.3 Consumer Electronics Association (CEA). Manufacturers that implement the,Heading,WCHYAFAAAAAAAAAA,35,59.64912281,4.12145900096087
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,35,59.64912281,4.12145900096087
NATO Commercial and Government Entity (NCAGE) Code. NCAGE Codes are used,Heading,WCHYAFAAAAAAAAAA,24,53.50877193,4.01654106105615
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,24,53.50877193,4.01654106105615
Commercial and Government Entity (CAGE) Code. CAGE Codes are used,Heading,WCHYAFAAAAAAAAAA,21,52.63157895,4.00061208460756
MIL-STD-130N w/Change 1 CONTENTS,Title,WCHYAFAAAAAAAAAA,8,52.63157895,4.00061208460756
MIL-STD-130N w/Change 1,Title,WCHYAFAAAAAAAAAA,21,52.63157895,4.00061208460756
